topic,category,question,answer,keywords,timestamp
Online Classes Announcement,Academic,"Wait so from April 5 to April 19, all classes will be online?",Yes..,"['online classes', 'April 5', 'April 19']",2024-03-11
Mechatronics System Design Lecturer Recommendation,Academic,شباب مين احسن ل mechatronics system design Mohd saiful ولا mohd shukri,سايفول,"['mechatronics system design', 'Mohd Saiful', 'Mohd Shukri']",2024-03-13
Late Registration Inquiry,Academic,شباب في حد سجل قبل كده في ال late registeration ودفع ولا بيقولو كده وخلاص؟,ربنا يتقبل ويجعله في ميزان حسناتكم يارب 🙏 ممتن جدا والله لكل الجهود والوقت اللي بذلتوه وسامحونا لو أزعجناكم في أي وقت ❤️💙,"['late registration', 'payment']",2024-03-15
Lecturer Contact Information,Academic,ياشباب في احد معاه رقم الدكتور صوفان تبع ال PLC,Dr Sophan.vcf (file attached),"['lecturer contact', 'PLC', 'Dr. Sophan']",2024-03-17
Numerical Methods Course Availability,Academic,يا شباب احد يعرف مادة Numerical methods مفتوحة هذا السمستر في اي كلية ؟,No direct answer provided.,"['Numerical Methods', 'course availability']",2024-03-17
Lecturer Recommendation for C Programming,Academic,يا شباب من أفضل واحد c programming,عندك ٣ دكاترة ممتازين زهر الدين و محمد فؤاد وحرمان. للامانة انا افضل حرمان,"['C Programming', 'lecturer recommendation', 'Dr. Hurman']",2024-03-18
Mechatronics System Design Prerequisites,Academic,سلام عليكم، سؤال بس، هوا الMECHATRONICS SYSTEM DESIGN معتمدة علي حاجة قبليها؟,No direct answer provided.,"['Mechatronics System Design', 'prerequisites']",2024-03-18
Professor Evaluation for EMT Course,Academic,شباب دكتور ده emt كويس ولا لا؟,"لا
محتا عندنا امندمنت حاول تشوف غيره","['emt', 'professor evaluation', 'course']",2024-03-19
Professor Evaluation for Professional Engineering Practice,Academic,طب وده شباب تمام professional engineering practice?,هي عادي تعطيك حقك,"['professional engineering practice', 'professor evaluation']",2024-03-19
Professor Evaluation for Microprocessor Course,Academic,كيف ذا ياشباب microprocessor ؟,"ممتاز جدًا .. طيب مرة و تعامل معاه سهل
و درجات يضبط و الاسايمنتات يتساهل فيها
و شرحه عادي مقبول","['microprocessor', 'professor evaluation']",2024-03-19
Professor Evaluation for Circuit Analysis,Academic,circuit analysis,دكتور محترم جدا خذ معه,"['circuit analysis', 'professor evaluation']",2024-03-19
Professor Evaluation for Engineering Statistics,Academic,شباب حد عندة شرح حلو engineering statistics,"https://youtube.com/@TheOrganicChemistryTutor?si=lAXylQAP3LSWYs8k
فيديوهات القناة هي كويسة جدا بالstatistics","['engineering statistics', 'professor evaluation', 'youtube']",2024-03-20
Professor Evaluation for Excel Course,Academic,شباب مين دكاتره اكسيل كويسين تعرفوهم؟,لو في مجال ترسل الاسامي,"['excel', 'professor evaluation']",2024-03-25
Professor Evaluation for Science and Technology Thinking,Academic,السلام عليكم، حد يعرف السكاشن و دكاترة الscience and technology thinking?,"هو سكشن واحد بس الإنترناشونال
الي هو سكشن ١٠","['science and technology thinking', 'professor evaluation']",2024-03-25
English Section Selection,Academic,حد عنده سكاشن انجلش ٣ بأسماء الدكاترة؟,https://docs.google.com/spreadsheets/d/12zthW0pUv4meDFiisYvmIlLx874LAozd/edit#gid=941859859,"['English 3', 'sections', 'doctors', 'UTM']",2024-03-26
Course Section Eligibility,Academic,طب هنا مكتوب نفس اسم المادة بس الكود مختلف ده عادي ؟,ارجع للهاند بوك وشوف الكود حقك,"['course code', 'handbook', 'eligibility']",2024-03-26
Course Section Eligibility,Academic,لا ما تقدر تاخذ المادة من سكاشن بايو,"حتى لو محتوى المادة اصلا نفسه 

لو انت كهربا/الكترونكس/ميكاترونكس
 بس تاخذ مواد SEEE 

اي مادة SEEB ممنوع تاخذها","['SEEE', 'SEEB', 'course eligibility', 'bio section']",2024-03-26
Professor Evaluation,Academic,ايه وضع الدكاترة دي ومين احسنهم؟,دخلت معاه باور شرحه كويس ، درجات كويس، التزم معاه بالحضور و بيكون كويس معاك,"['professors', 'evaluation', 'teaching quality']",2024-03-26
Professor Evaluation,Academic,شباب رايكم في الدكتور ده Osman Bin Ayop,بس اسطورة,"['Osman Bin Ayop', 'professor evaluation']",2024-03-27
Professor Evaluation,Academic,شباب كيف تعامل الدكتور هذا هل هو متعاون؟,اخذت معاه مايكروبروسسر السمستر الفات شرحه شويه ضعيف بس ما يركز في الحضور و في الاسيمنتات يساعدك اما في التستات يعطيك حقك و صراحة دكتور محترم,"['professor evaluation', 'cooperation', 'teaching style']",2024-03-27
Course Section Selection,Academic,"يا شباب اي سكتشن من engineering science معا افضل دكتور؟ بين سكتشن 1 ,2 ,3","دكتورها جيده في الشرح اسلوبها سيئ شويه 
لكنها كويسه وتعطيك حقك 
تنتبه كثير للحضور والأشياء الجانبيه مثل العطفه حق الرقبه تبع الفنيله وهذي الأشياء","['engineering science', 'section selection', 'professor evaluation']",2024-03-28
Course Section Selection,Academic,في حد يعرف ايش أفضل دكاترة من اللي موجودين في القائمة English 2,"افضل واحد حرفيًا 

ما يهتم بالحضور، لانه اصلا ينسى انه يدرس
 و ما يسوي كلاسات 😂😂

و لو بيسوي .. بيسوي اونلاين بس

تاخذ a براحة معاه ما يشغلك بالمادة 
بس سلم الاسايمنتات","['English 2', 'section selection', 'professor evaluation']",2024-03-30
