topic,category,question,answer,keywords,timestamp
Course Registration Start Date,Academic,السلام عليكم يا شباب تسجيل المواد متى يبدا؟,12 & 13 October,"['course registration', 'start date', '12 October', '13 October']",2022-10-02
Safety Pass Course for Lab Access,Academic,بالنسبة للسيفتي باس هل لها تأريخ إنتهاء و بعدها لازم تعمل اختبار من جديد؟,"You will have two options to join the safety pass course. -First, it is under FKM through elearning. You have to watch videos (asynchronous class) in elearning ( within 7 days) and the test is in the elearning. -Second is under Professional Skill Certificate (PSC) by UTM ileague. It is through online webex (synchronous class) in which you have to register the class under PSC courses (elective course). The first PSC class will be held on 21 and 22 October. it is two day class. You will get exemption from safety pass course through elearning. The test is also in elearning. If you join either one, you can take the test. If you choose second option, you need to register yourself in a google form which will be provided in safety pass website (however, the link is still not ready yet). However, i suggest you to choose option 1...watching the videos in elearning. You need to make it earlier as you will have your first experiment in lab in second week.","['safety pass', 'lab access', 'elearning', 'PSC', 'test']",2022-10-07
E-Learning Issues,Academic,سلام عليكم ياشباب ، انا ال elearning معلق معي عال Home. حد معه نفس المشكله؟,اتوقع كلنا. سوي log in guest وشوف اسماء دكاترة 😂 لكن لسى ما نزلت للحين,"['elearning', 'issues', 'log in', 'guest']",2022-10-10
Course Flexibility Announcement,Academic,شباب حد يفهمني، يعني المحاضرات مش اول اسبوع؟ يعني نداوم 23?,لا. اعتقد هذول حق الطلاب الي اخذوا industrial training. طلاب سنه ١،٢،٣ يداوموا 🌚🌚💔,"['course flexibility', 'industrial training', 'attendance', 'semester start']",2022-10-10
GitHub Student Developer Pack,Academic,لجميع طلاب الجامعات، يمكنكم الحصول على GitHub Student Developer Pack *مجانًا* باستخدام الايميل الجامعي.,تتضمن GitHub Student Developer Pack العديد من الاشتراكات السنوية مثل: - Canva Pro (12 شهر) - Namecheap (12 شهر) - JetBrians (يتم تجديده سنويًا) - GitHub Pro و العديد من الاشتراكات الاخرى. 🔗 للتسجيل: https://education.github.com/pack,"['GitHub', 'Student Developer Pack', 'Canva Pro', 'Namecheap', 'JetBrians']",2022-10-10
Elective Course Selection Advice,Academic,الشباب اللي اخذو مادتين ال elective حق سنه رابعه الترم الاول. لو سمحتوا اي خلفيه عن الماده اللي اخذتها و دكتورها 👏و نصائح عن طبيعة الماده,"شباب البيور أنصحكم تاخذو مواد الأنديستريال أمورها طيبة ووضعها تمام Operation Research, Quality Engineering, Production Plan and Control. في معانا للبيور 7 مواد نقي منها 👌","['elective courses', 'Operation Research', 'Quality Engineering', 'Production Plan and Control']",2022-10-11
Lab Course Registration,Academic,ي عيال كيف اسجل في كوريس الاب سمعت ان لازم تاخذ كورس اذا بضيف لاب ٣,بالضبط لازم تسجل في كورس وبعده اختبار وشرط تنجح فيه عشان تاخذ المادة,"['lab course', 'registration', 'test', 'course requirement']",2022-10-11
Professor Evaluation for FYP1,Academic,سلام عليكم .. شباب ممكن تفيدونا ايش من دكتور كويس عشان اخد معه FYP1,,"['FYP1', 'دكتور كويس']",2022-10-11
Best Professor for Control Engineering,Academic,شباب مين احسن واحد فيهم في ال control engineering,اخذت عنده ميكاترونكس هو طيب في الدرجات بس من ناحيه الشرح ما اريد اظلمه لاني ما كنت احضر كثير عنده😅,"['control engineering', 'ميكاترونكس', 'درجات', 'شرح']",2022-10-11
Professor Evaluation for System Design,Academic,احد اخذ عنده system design,كويس الصراحه درسني comp design يعني تقدر تقول ٨/١٠ بكل شي شرحه جدا ممتاز,"['system design', 'comp design', 'شرح', 'درجات']",2022-10-11
