topic,category,question,answer,keywords,timestamp
مثال شعبي يمني,Academic,ياشباب لاهنتو لو تعطونا امثله يمنيه شعبيه ضروري جدا عشان ACD🙏🏼,ادخل google فيه الكثير من الأمثال,"['أمثال شعبية', 'يمنية', 'ACD']",2024-01-11
تسجيل حفل ثقافي,Student Life,هل باقي فيه إمكانية للتسجيل حفل بكرة ؟,غير واضح - لم يتم تقديم إجابة مباشرة.,"['تسجيل', 'حفل ثقافي']",2024-01-11
استفسار عن شراء دواء,Other,اذا بشتري دواء من الصيدليه هل اقدر استعمل التامين الصحي او لازم يكون بوصفه من الدكتور؟,غير واضح - لم يتم تقديم إجابة مباشرة.,"['دواء', 'تأمين صحي', 'وصفة طبية']",2024-01-11
الإجراءات للحصول على جواز مجدد,Visa/Immigration,اذا اريد استلم الجواز المجدد، هل السفاره ترسلي انه جاهز ثم اروح استلمه ولا اتصل عليهم؟,أفضل شي اتصل عليهم وتأكد اذا جوازك جاهز.,"['جواز', 'استلام', 'سفارة']",2024-02-11
الفرق بين Full time و Offshore,Academic,ايش الفرق بين Full time و Offshore؟,Full time يكون تداوم في الجامعه، Offshore الدوام يكون عن بعد.,"['Full time', 'Offshore', 'الدوام']",2024-01-11
تسجيل في الجامعات,Academic,خريج ٢٠١٩ ثانويه يقدر يقدم بكالوريوس ولا لا؟,يقدر يقدم، يسألوا عن العمر بيتعامل مثله مثل أي طالب.,"['تسجيل', 'بكالوريوس', 'خريج']",2024-01-11
صلاحية شهادة ELS,Academic,شباب كم صلاحية شهادة ELS.,اتوقع سنتين اذا بتستخدمها في ELS.,"['شهادة ELS', 'صلاحية']",2024-01-11
الاستفسار عن الأمتحان,Academic,لو سمحت الTough course في بحث ايضا؟,ايوه يكون فيه بحث project 1 and project 2.,"['Tough course', 'بحث']",2024-01-11
Hotel Recommendations Near University,Student Life,أحد يعرف فندق جنب الجامعه وسعره مناسب لمدة ١٥ يوم,شوف فندق غير بولاي اسبرنج. خلاص لم يعد كما كان,"['فندق', 'الجامعة', 'كوالا', 'سعر مناسب']",2024-11-04
Master's Degree Programs at UTM,Academic,هل يوجد ماجستير هندسة نفط في UTM؟,موجود ماجستير هندسة كيميائية وفي مجال النفط كمان,"['ماجستير', 'هندسة نفط', 'UTM']",2024-11-04
Visa Cancellation Process,Visa/Immigration,ياشباب كنسلة الفيزا كم تاخذ تقريبا؟ ونقلها من جواز لجواز كم ياخذ؟,لا يوجد تفاصيل دقيقة عن المدة,"['كنسلة الفيزا', 'نقل جواز']",2024-11-04
Bank Transfers from Yemen,Other,هل أقدر استلم حوالات من اليمن عبر بنك my bank؟,نعم تقدر عبر المحافظ او البنوك بشكل عام لكن تكون حوالات دولية الأفضل دائماً المحافظ لأن أسعار التحويل أقل تكلفة وأسرع في الوصول.,"['حوالات', 'بنك', 'اليمن']",2024-11-04
Information on Digital Care Support,Academic,كل ما أحتاجه هو كيف التواصل مع الدعم الرقمي في UTM بسبب مشاكل دخول حسابي,digitalcare@utm.my,"['دعم رقمي', 'UTM', 'حساب']",2024-11-06
Opening Bank Accounts from Application,Other,أقدر اسوي حساب في بنك Rhb من التطبيق أو لازم اروح البنك؟,لازم تاخذ الخطاب ولا يمكن فتح الحساب من التطبيق.,"['بنك', 'فتح حساب', 'تطبيق']",2024-11-06
Student Registration for Graduation Event,Academic,حد من قبل قد راح عليه موعد التسجيل لحفل التخرج وقدر يسجل بعدها ويحضر؟,جرب حظك روح لل AMD ناحلهم.,"['التخرج', 'تسجيل', 'موعد']",2024-11-08
Collection of Matric Card,Academic,يا شباب من فين استلم الماتريك كارد؟,تروح SRAD اللي هو F54.,"['استلام', 'ماتريك كارد']",2024-11-08
Graduation Ceremony Registration,Student Life,هل يمكن التسجيل لحفل التخرج بعد انتهاء الموعد المحدد؟,جرب حظك روح لل amd ناحلهم,"['تخرج', 'تسجيل', 'موعد']",2024-11-08
Obtaining Student ID Card,Academic,من أين يمكنني استلام بطاقة الماتريك؟,تذهب إلى SRAD اللي هو F54.,"['ماتريك', 'بطاقة', 'SRAD', 'F54']",2024-11-08
Office Hours for Student Services,Student Life,ما هي أوقات العمل لمكتب SRAD؟,من ٨ إلى ١٢ ومن ٢ ونص إلى ٥. لا الجمعة والسبت إجازة والخميس اعتقد نص دوام.,"['أوقات العمل', 'SRAD']",2024-11-08
Renewing Visa and Insurance,Visa/Immigration,هل يجدد التأمين والإقامة كل سنة؟,إذا كانت الفيزا ثلاث سنوات، يجب تجديد التأمين والإقامة كل سنة. أما إذا كانت الفيزا تحتاج تجديد سنويًا، يتم تجديد التأمين والإقامة معًا.,"['تجديد', 'التأمين', 'الإقامة']",2024-11-12
Payment for University Fees,Visa/Immigration,هل يمكن دفع رسوم الجامعة من خارج ماليزيا؟,نعم، عادي، لكن يفضل الدفع عبر البورتال مباشرة. التحويل البنكي قد يستغرق وقتًا وقد تحمل رسوم.,"['دفع الرسوم', 'التحويل البنكي']",2024-11-15
Language Proficiency Exam Availability,Academic,هل يتاح اختبار البريدجنق في كل سمستر؟,نعم، الاختبار للغة (BET) متاح في كل سمستر.,"['اختبار', 'بيريدجنق', 'BET']",2024-11-09
Opening a Bank Account,Academic,كيف افتح بنك في maybank؟,سوي طلب ل supporting letter لل UTMI وياخذ ثلاث ايام ب الكثير وانا استلمته اليوم الثاني عبر الايميل. بعد ماتستلمه خذ معك التالي: •offer letter •supporting letter •student pass • EMGS Approval  والجاوز. كلهم تطبعهم ملون وخذ معك الجواز وال student pass الاصل لانه بيطلبوها منك في البنك.,"['Maybank', 'supporting letter', 'student pass']",2024-11-16
DHL Shipping Inquiry,Other,من يعرف DHL ؟ وكم الفتره بالتوصيل عبره ؟,,"['DHL', 'shipping', 'delivery time']",2024-11-17
